id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
2121,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,17,24,20,NA
2127,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,12,12,12,NA
2134,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,40,42,41,NA
2141,India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,6,31,20,NA
2147,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,10,34,13,NA
2154,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,9,40,12,NA
2159,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,21,28,24,NA
2165,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17-07-2023 10:00:00,CO,18,28,19,NA
2101,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,14,18,16,NA
2108,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,7,62,39,NA
2115,India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,9,29,17,NA
2122,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,2,16,7,NA
2128,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,4,4,4,NA
2135,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,19,19,19,NA
2142,India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,17,38,23,NA
2148,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,13,35,13,NA
2155,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,16,33,19,NA
2160,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,10,14,12,NA
2166,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",17-07-2023 10:00:00,OZONE,15,19,16,NA
1094,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,PM10,NA,NA,NA,NA
1093,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,PM2.5,NA,NA,NA,NA
1095,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,NO2,NA,NA,NA,NA
1096,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,NH3,NA,NA,NA,NA
1097,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,SO2,NA,NA,NA,NA
1098,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,CO,NA,NA,NA,NA
1099,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",17-07-2023 10:00:00,OZONE,NA,NA,NA,NA
1003,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,PM10,5,423,95,NA
1010,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,PM10,39,114,78,NA
1017,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,PM10,25,72,41,NA
1002,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,PM2.5,12,500,121,NA
1009,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,PM2.5,NA,NA,NA,NA
1016,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,PM2.5,13,45,30,NA
1004,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,NO2,7,39,16,NA
1011,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,NO2,12,20,14,NA
1018,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,NO2,9,29,15,NA
1005,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,NH3,4,7,5,NA
1012,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,NH3,3,4,3,NA
1019,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,NH3,1,1,1,NA
1006,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,SO2,31,36,34,NA
1013,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,SO2,24,34,29,NA
1020,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,SO2,22,42,32,NA
1007,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,CO,1,41,8,NA
1014,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,CO,24,35,25,NA
1021,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,CO,20,48,30,NA
1008,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",17-07-2023 10:00:00,OZONE,14,38,24,NA
1015,India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",17-07-2023 10:00:00,OZONE,30,42,36,NA
1022,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",17-07-2023 10:00:00,OZONE,14,27,21,NA
2345,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,PM10,40,68,51,NA
2352,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,PM10,30,58,39,NA
2358,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,PM10,51,78,61,NA
2365,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,PM10,42,65,54,NA
2372,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,PM10,39,54,48,NA
2379,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,PM10,29,134,73,NA
2344,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,PM2.5,30,67,52,NA
2351,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,PM2.5,25,56,35,NA
2357,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,PM2.5,23,64,34,NA
2364,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,PM2.5,45,82,64,NA
2371,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,PM2.5,18,64,43,NA
2378,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,PM2.5,9,152,53,NA
2346,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,NO2,13,22,15,NA
2353,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,NO2,9,10,9,NA
2359,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,NO2,11,25,16,NA
2366,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,NO2,13,20,16,NA
2373,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,NO2,2,15,5,NA
2380,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,NO2,25,65,40,NA
2347,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,NH3,4,4,4,NA
2360,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,NH3,3,20,14,NA
2367,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,NH3,3,3,3,NA
2374,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,NH3,11,15,14,NA
2381,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,NH3,8,17,11,NA
2348,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,SO2,16,18,17,NA
2354,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,SO2,1,1,1,NA
2361,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,SO2,1,3,2,NA
2368,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,SO2,12,15,14,NA
2375,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,SO2,1,23,9,NA
2382,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,SO2,1,9,5,NA
2349,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,CO,8,14,8,NA
2355,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,CO,3,3,3,NA
2362,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,CO,39,47,43,NA
2369,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,CO,6,10,9,NA
2376,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,CO,27,83,47,NA
2383,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,CO,16,58,35,NA
2350,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",17-07-2023 10:00:00,OZONE,12,41,19,NA
2356,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",17-07-2023 10:00:00,OZONE,15,20,17,NA
2363,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",17-07-2023 10:00:00,OZONE,14,28,17,NA
2370,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",17-07-2023 10:00:00,OZONE,23,28,25,NA
2377,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",17-07-2023 10:00:00,OZONE,38,61,48,NA
2384,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",17-07-2023 10:00:00,OZONE,2,46,6,NA
1809,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,PM10,37,122,62,NA
1816,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,PM10,17,107,53,NA
1823,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,PM10,39,297,94,NA
1830,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,PM10,45,389,135,NA
1837,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,PM10,29,90,59,NA
1808,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,PM2.5,35,92,59,NA
1815,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,PM2.5,27,86,49,NA
1822,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,PM2.5,42,359,101,NA
1829,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,PM2.5,44,377,151,NA
1836,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,PM2.5,35,100,59,NA
1810,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,NO2,15,40,21,NA
1817,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,NO2,9,30,16,NA
1824,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,NO2,8,29,16,NA
1831,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,NO2,13,57,22,NA
1838,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,NO2,4,15,9,NA
1811,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,NH3,8,16,10,NA
1818,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,NH3,2,5,3,NA
1825,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,NH3,2,6,4,NA
1832,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,NH3,2,3,2,NA
1839,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,NH3,2,6,4,NA
1812,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,SO2,1,44,19,NA
1819,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,SO2,3,4,4,NA
1826,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,SO2,1,2,1,NA
1833,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,SO2,3,5,4,NA
1840,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,SO2,10,22,17,NA
1813,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,CO,26,76,43,NA
1820,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,CO,13,34,22,NA
1827,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,CO,13,34,22,NA
1834,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,CO,22,53,30,NA
1841,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,CO,8,68,34,NA
1814,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,OZONE,15,48,23,NA
1821,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",17-07-2023 10:00:00,OZONE,31,54,37,NA
1828,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",17-07-2023 10:00:00,OZONE,25,86,38,NA
1835,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",17-07-2023 10:00:00,OZONE,1,20,6,NA
1842,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",17-07-2023 10:00:00,OZONE,14,71,27,NA
2570,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,23,42,30,NA
2577,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,17,28,22,NA
2584,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,23,37,30,NA
2591,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,24,42,30,NA
2598,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,28,43,35,NA
2605,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,PM10,NA,NA,NA,NA
2569,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,25,29,27,NA
2576,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,12,31,18,NA
2583,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,17,26,20,NA
2590,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,13,26,19,NA
2597,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,3,25,12,NA
2604,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,PM2.5,NA,NA,NA,NA
2571,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,11,21,15,NA
2578,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,8,16,12,NA
2585,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,5,5,5,NA
2592,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,5,5,5,NA
2599,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,12,15,13,NA
2606,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,NO2,NA,NA,NA,NA
2572,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,8,10,9,NA
2579,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,5,6,6,NA
2586,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,5,5,5,NA
2593,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,5,5,5,NA
2600,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,3,3,3,NA
2607,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,NH3,NA,NA,NA,NA
2573,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,2,7,5,NA
2580,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,9,19,14,NA
2587,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,5,14,6,NA
2594,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,2,5,3,NA
2601,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,13,21,17,NA
2608,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,SO2,NA,NA,NA,NA
2574,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,CO,14,26,16,NA
2581,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,CO,12,17,13,NA
2588,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,CO,10,19,11,NA
2595,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,CO,24,37,25,NA
2602,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,CO,13,20,17,NA
2609,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,CO,NA,NA,NA,NA
2575,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,23,40,33,NA
2582,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,9,15,11,NA
2589,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,29,42,38,NA
2596,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,10,30,18,NA
2603,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,28,79,50,NA
2610,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",17-07-2023 10:00:00,OZONE,NA,NA,NA,NA
320,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,PM10,42,106,72,NA
327,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,PM10,46,68,57,NA
334,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,PM10,32,101,57,NA
319,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,PM2.5,33,68,50,NA
326,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,PM2.5,47,68,55,NA
333,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,PM2.5,23,95,57,NA
321,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,NO2,8,36,18,NA
328,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,NO2,3,34,11,NA
335,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,NO2,8,86,32,NA
322,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,NH3,2,27,9,NA
329,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,NH3,8,19,13,NA
336,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,NH3,1,16,5,NA
323,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,SO2,1,8,4,NA
330,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,SO2,5,29,8,NA
337,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,SO2,4,14,5,NA
324,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,CO,3,62,49,NA
331,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,CO,20,48,25,NA
338,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,CO,34,90,47,NA
325,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",17-07-2023 10:00:00,OZONE,13,76,37,NA
332,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",17-07-2023 10:00:00,OZONE,17,75,22,NA
339,India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",17-07-2023 10:00:00,OZONE,3,53,21,NA
